row_id,column,value,prior_error_type,prior_source,is_error,error_type,confidence,suggested_fix,llm_reason
134,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空，符合缺失值定义，无法从上下文推断
134,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空，符合缺失值定义，无法从上下文推断
134,src,helloflight,DIST,stage2,False,NONE,0.9,,该值出现在正常样例中，合法
135,act_dep_time,,MV,stage1,True,MV,0.95,,实际值为NaN，缺失哨兵，确认为缺失
135,act_arr_time,,MV,stage1,True,MV,0.95,,实际值为NaN，缺失哨兵，确认为缺失
135,sched_dep_time,9:05 a.m. (-00:00),DIST,stage2,True,FI,0.9,9:05 a.m.,正常样例均无时区后缀，多余' (-00:00)'不符合列格式
135,src,helloflight,DIST,stage2,False,NONE,0.99,,正常样例中明确包含'helloflight'，是合法来源，分布误报
136,sched_dep_time,,MV,stage1,True,MV,0.95,,值为 NaN，明显缺失计划出发时间，无法推测精确值
136,sched_arr_time,,MV,stage1,True,MV,0.95,,值为 NaN，明显缺失计划到达时间，无法推测精确值
136,src,helloflight,DIST,stage2,False,NONE,1.0,,'helloflight' 已出现在正常样例中，属于合法值，非异常
137,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空/NaN，确为缺失值，无跨列矛盾可推翻。
137,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空/NaN，确为缺失值，无跨列矛盾可推翻。
137,src,helloflight,DIST,stage2,False,NONE,1.0,,正常样例中包含完全相同的值，分布模型误报。
138,sched_dep_time,,MV,stage1,True,MV,0.98,,计划起飞时间缺失，应为类似'7:10 a.m.'的时间字符串
138,sched_arr_time,,MV,stage1,True,MV,0.98,,计划到达时间缺失，应为类似'2:35 p.m.'的时间字符串
138,src,helloflight,DIST,stage2,False,NONE,0.95,,'helloflight'出现在正常样例中，是合法值，前序标记为误报
139,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空，符合缺失值特征
139,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空，符合缺失值特征
139,src,helloflight,DIST,stage2,False,NONE,0.9,,值出现在正常样本中，为合法取值，前序标记为误报
140,sched_dep_time,,MV,stage1,True,MV,0.9,,计划出发时间缺失
140,sched_arr_time,,MV,stage1,True,MV,0.9,,计划到达时间缺失
140,src,helloflight,DIST,stage2,False,NONE,0.9,,该值出现在正常样例中，为合法值
141,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间为空，确为缺失值。
141,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间为空，确为缺失值。
141,src,helloflight,DIST,stage2,False,NONE,0.9,,该值存在于正常样例中，非错误。
142,act_dep_time,,MV,stage1,True,MV,1.0,,缺失值，且不可推断
142,act_arr_time,,MV,stage1,True,MV,1.0,,缺失值，且不可推断
142,src,helloflight,DIST,stage2,False,NONE,0.95,,该值在正常样例中，误报
143,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空，但该列应为非空时间字符串
143,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空，但该列应为非空时间字符串
143,src,helloflight,DIST,stage2,False,NONE,0.99,,'helloflight' 出现在正常样例中，是合法取值，非错误
144,sched_dep_time,,MV,stage1,True,MV,0.99,,值缺失（NaN），与同行实际出发时间10:55 a.m.不匹配，应为有效时间
144,sched_arr_time,,MV,stage1,True,MV,0.99,,值缺失（NaN），与同行实际到达时间12:37 p.m.不匹配，应为有效时间
144,src,helloflight,DIST,stage2,False,NONE,0.99,,'helloflight'是正常样例中的合法源值，非错误
145,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空，缺失计划起飞时间
145,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空，缺失计划到达时间
145,src,helloflight,DIST,stage2,False,NONE,0.99,,该值出现在正常样例中，无异常
146,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间缺失，无信息推断。
146,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间缺失，无信息推断。
146,src,helloflight,DIST,stage2,False,NONE,1.0,,该值在正常样例中出现，属于合法来源代码，分布检测误报。
147,sched_dep_time,,MV,stage1,True,MV,0.95,,该值为空（NaN），且无其他信息可推断计划时间
147,sched_arr_time,,MV,stage1,True,MV,0.95,,该值为空（NaN），且无其他信息可推断计划时间
147,src,helloflight,DIST,stage2,False,NONE,0.99,,helloflight出现在正常样例中，为合法值
148,sched_dep_time,,MV,stage1,True,MV,0.95,,缺失值，无法从上下文推断
148,sched_arr_time,,MV,stage1,True,MV,0.95,,缺失值，无法从上下文推断
148,src,helloflight,DIST,stage2,False,NONE,0.9,,在正常样例中出现，为合法值
149,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间为空，缺失
149,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间为空，缺失
149,src,helloflight,DIST,stage2,False,NONE,0.99,,正常样例中包含此值，无错误
151,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空串，确为缺失值，实际时间存在但计划时间缺失。
151,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空串，确为缺失值，实际时间存在但计划时间缺失。
154,sched_dep_time,,MV,stage1,True,MV,0.95,,计划起飞时间为空，但实际起飞时间有值，且正常样本均为时间格式，该值缺失。
154,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间为空，但实际到达时间有值，且正常样本均为时间格式，该值缺失。
155,act_dep_time,7:59 p.m.,DIST,stage2,False,NONE,0.95,,时间格式正常，与计划出发时间 7:45 p.m. 接近且合理，无跨列冲突。
155,act_arr_time,10:39 p.m.&nbsp(Estimated),DIST,stage2,True,FI,0.9,10:39 p.m.,值中包含 HTML 实体 &nbsp; 和额外注释 '(Estimated)'，不符合该列纯时间的格式规范，应仅保留时间部分。
156,flight,AA-3-JFK-LAX,DIST,stage2,True,VAD,0.9,AA-3-BOS-LAX,Flight code origin (JFK) contradicts row source city 'boston' (airport BOS).
158,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间为空，缺失值错误
158,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间为空，缺失值错误
159,sched_dep_time,,MV,stage1,True,MV,0.95,,值为NaN，确认为缺失值，无其他线索可推断正确值
159,sched_arr_time,,MV,stage1,True,MV,0.95,,值为NaN，确认为缺失值，无其他线索可推断正确值
160,act_dep_time,Not Available,FI,stage1,True,MV,0.95,,值'Not Available'是缺失值标记，非时间格式
160,sched_arr_time,6:55 a.m. Dec 02,FI,stage1,False,NONE,0.75,,包含日期因跨日到达，与出发时间一致，可视为格式变体而非错误
160,src,boston,DIST,stage2,True,OTHER,0.6,,'boston'不符合该列典型的网站代码模式，可能为误填
161,sched_dep_time,,MV,stage1,True,MV,1.0,,单元格为空，缺失计划出发时间
161,sched_arr_time,,MV,stage1,True,MV,1.0,,单元格为空，缺失计划到达时间
162,sched_dep_time,,MV,stage1,True,MV,0.95,,值为NaN，表示缺失，无法推断正确值
162,sched_arr_time,,MV,stage1,True,MV,0.95,,值为NaN，表示缺失，无法推断正确值
164,sched_dep_time,,MV,stage1,True,MV,0.95,,计划起飞时间缺失，无法从上下文推断
164,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，无法从上下文推断
165,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间为空，根据上下文和其他时间列，应填入类似'10:00 a.m.'的时间值，但无法确定具体值
165,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间为空，根据上下文和其他时间列，应填入类似'1:00 p.m.'的时间值，但无法确定具体值
167,sched_dep_time,,MV,stage1,True,MV,0.99,,值为NaN，明显缺失，且该列应为时间格式
167,sched_arr_time,,MV,stage1,True,MV,0.99,,值为NaN，明显缺失，且该列应为时间格式
170,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空或NaN，且该行实际时间存在，计划出发时间缺失，无法从上下文推断。
170,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空或NaN，计划到达时间缺失，无法从上下文推断。
171,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间缺失，该列正常值均为具体时刻，且与实际出发时间无关，无法推断
171,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，该列正常值均为具体时刻，且与实际到达时间无关，无法推断
172,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间缺失（值为空）
172,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失（值为空）
173,sched_dep_time,,MV,stage1,True,MV,0.95,,值为 NaN（缺失），而同类字段通常为“h:mm a.m./p.m.”格式，无替代信息可推断，确系缺失。
173,sched_arr_time,,MV,stage1,True,MV,0.95,,值为 NaN（缺失），同类正常样例均为时间字符串，无可用的同行或历史数据修复，确为缺失。
175,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空，且正常样例均为非空时间格式，判定为缺失值。
175,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空，且正常样例均为非空时间格式，判定为缺失值。
178,sched_dep_time,,MV,stage1,True,MV,0.9,,计划出发时间为空，实际出发时间存在但无法推断计划时间，判定为缺失值
178,sched_arr_time,,MV,stage1,True,MV,0.9,,计划到达时间为空，实际到达时间存在但无法推断计划时间，判定为缺失值
179,sched_dep_time,,MV,stage1,True,MV,0.95,,该值为空（NaN），而该列通常包含类似“7:10 a.m.”的时间，且同行实际起飞时间有值，计划时间缺失应视为错误。
179,sched_arr_time,,MV,stage1,True,MV,0.95,,该值为空（NaN），而该列通常包含类似“2:35 p.m.”的时间，且同行实际到达时间有值，计划时间缺失应视为错误。
182,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，但实际出发时间存在，数据不完整
182,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，但实际到达时间存在，数据不完整
183,sched_dep_time,,MV,stage1,True,MV,1.0,,计划起飞时间为空，确认为缺失值
183,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间为空，确认为缺失值
184,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，且列为时间类型，缺失不符合数据完整性要求
184,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，且列为时间类型，缺失不符合数据完整性要求
187,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，单元格为空/NaN，且同行实际出发时间有值，确认缺失。
187,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，单元格为空/NaN，且同行实际到达时间有值，确认缺失。
188,sched_dep_time,,MV,stage1,True,MV,1.0,,空值，该列应包含计划起飞时间，但当前为缺失哨兵（空串），确认缺失。
188,sched_arr_time,,MV,stage1,True,MV,1.0,,空值，该列应包含计划到达时间，但当前为缺失哨兵（空串），确认缺失。
190,act_dep_time,,MV,stage1,True,MV,1.0,,实际起飞时间为空，确认为缺失值，无法从上下文推断。
190,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空，确认为缺失值，无法从上下文推断。
191,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间为空，且无法从同行其他列推断，确为缺失值。
191,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间为空，且无法从同行其他列推断，确为缺失值。
193,act_dep_time,Not Available,FI,stage1,True,MV,0.99,,"""Not Available"" is a missing value sentinel, not a malformed time. Should be treated as missing rather than format error."
195,act_dep_time,Not Available,FI,stage1,True,MV,0.95,,"Value 'Not Available' is a missing value indicator, not a time."
195,sched_arr_time,12:21 a.m. Dec 02,FI,stage1,False,NONE,0.7,,"Cross-day arrival time includes date 'Dec 02', likely rare but valid clarification."
195,src,boston,DIST,stage2,True,OTHER,0.6,,"Source identifier 'boston' is a city name, not typical compound word like normal samples."
196,sched_dep_time,,MV,stage1,True,MV,1.0,,值为NaN，确认为缺失，无法可靠推断
196,sched_arr_time,,MV,stage1,True,MV,1.0,,值为NaN，确认为缺失，无法可靠推断
200,sched_dep_time,,MV,stage1,True,MV,1.0,,单元格值为 NaN，确为缺失值
200,sched_arr_time,,MV,stage1,True,MV,1.0,,单元格值为 NaN，确为缺失值
202,sched_dep_time,,MV,stage1,True,MV,1.0,,计划起飞时间缺失，且无法从上下文中推断
202,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，且无法从上下文中推断
204,sched_dep_time,,MV,stage1,True,MV,1.0,,计划起飞时间为空，应为缺失值，无足够信息推断
204,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间为空，应为缺失值，无足够信息推断
205,sched_dep_time,,MV,stage1,True,MV,1.0,,值为NaN，缺失计划出发时间。
205,sched_arr_time,,MV,stage1,True,MV,1.0,,值为NaN，缺失计划到达时间。
209,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，计划出发时间缺失，无法从上下文推断。
209,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，计划到达时间缺失，无法从上下文推断。
210,act_dep_time,,MV,stage1,True,MV,0.95,,Actual departure time is missing (NaN).
210,sched_arr_time,5:50 a.m.Dec 02,FI,stage1,True,FI,0.9,5:50 a.m.,"Value contains date 'Dec 02' appended without space; expected format is time with a.m./p.m. only, as in normal samples. The extra date may belong to a separate column."
210,act_arr_time,,MV,stage1,True,MV,0.9,,Actual arrival time is missing (NaN).
211,act_dep_time,Not Available,FI,stage1,True,MV,0.95,,值为'Not Available'，是缺失值哨兵，非有效时间。
211,sched_arr_time,12:29 a.m. Dec 02,FI,stage1,False,NONE,0.9,,日期'Dec 02'与跨夜航班计划到达时间一致，非错误格式。
211,src,boston,DIST,stage2,False,NONE,0.8,,'boston'可为合理的数据来源标识，虽与常见样例不同但无明确错误。
212,act_dep_time,Not Available,FI,stage1,True,MV,1.0,,明确表示为缺失值哨兵，同行act_arr_time也为Not Available，应视为缺失
212,sched_arr_time,12:15 a.m. Dec 02,FI,stage1,False,NONE,0.95,,跨夜航班到达时间附带日期符合业务语义，前序标记为误报
212,src,boston,DIST,stage2,True,OTHER,0.8,,值域与正常来源标识符差异大，可能为异常输入，无法确定正确值
213,act_dep_time,Not Available,FI,stage1,True,MV,0.95,,值为缺失哨兵'Not Available'，与同行act_arr_time一致，非时间格式错误。
216,sched_dep_time,,MV,stage1,True,MV,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
216,sched_arr_time,,MV,stage1,True,MV,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
217,act_dep_time,Not Available,FI,stage1,True,MV,0.95,,'Not Available' 是缺失哨兵，非时间格式，且同行 act_arr_time 也为 'Not Available'，应判为缺失值。
218,sched_dep_time,,MV,stage1,True,MV,1.0,,Missing value (NaN) for scheduled departure time; no context to infer.
218,sched_arr_time,,MV,stage1,True,MV,1.0,,Missing value (NaN) for scheduled arrival time; no context to infer.
219,sched_dep_time,,MV,stage1,True,MV,0.95,,预定出发时间为空(NaN)，正常样本均有具体时间，应为缺失。
219,sched_arr_time,,MV,stage1,True,MV,0.95,,预定到达时间为空(NaN)，正常样本均有具体时间，应为缺失。
220,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间缺失，可能未记录
220,sched_arr_time,5:11 a.m.Dec 02,FI,stage1,False,NONE,0.9,,跨日航班，日期补充合理，非格式错误
220,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，可能未记录
221,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间缺失，同行仅计划时间，空值属于缺失。
221,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，同行仅计划时间，空值属于缺失。
222,sched_dep_time,,MV,stage1,True,MV,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
222,sched_arr_time,,MV,stage1,True,MV,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
223,sched_dep_time,,MV,stage1,True,MV,0.95,,航班应有计划出发时间，该值缺失
223,sched_arr_time,,MV,stage1,True,MV,0.95,,航班应有计划到达时间，该值缺失
224,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间为空，且实际出发时间存在，判定为缺失值错误
